Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
21/10/2023,15:00,Premier League,Matchweek 9,Sat,Away,W,2,1,Bournemouth,2.4,0.6,65,"11,175",Max Kilman,3-4-3,4-2-3-1,Paul Tierney,Match Report,,21/10/2023,15:00,Premier League,Matchweek 9,Sat,Away,W,2,1,Bournemouth,2,21,7,33.3,0.1,0.29,16.2,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Match Report
28/10/2023,17:30,Premier League,Matchweek 10,Sat,Home,D,2,2,Newcastle Utd,0.9,2.2,43,"31,584",Max Kilman,4-4-2,4-3-3,Anthony Taylor,Match Report,,28/10/2023,17:30,Premier League,Matchweek 10,Sat,Home,D,2,2,Newcastle Utd,2,11,6,54.5,0.18,0.33,17.2,1,0,0,0.9,0.9,0.08,1.1,1.1,Match Report
04/11/2023,15:00,Premier League,Matchweek 11,Sat,Away,L,1,2,Sheffield Utd,1.2,1,61,"29,454",Max Kilman,4-4-1-1,3-4-1-2,Robert Jones,Match Report,,04/11/2023,15:00,Premier League,Matchweek 11,Sat,Away,L,1,2,Sheffield Utd,1,10,3,30,0.1,0.33,17.5,1,0,0,1.2,1.2,0.13,-0.2,-0.2,Match Report
11/11/2023,12:30,Premier League,Matchweek 12,Sat,Home,W,2,1,Tottenham,2.1,0.7,42,"31,642",Max Kilman,3-5-2,4-3-3,Tim Robinson,Match Report,,11/11/2023,12:30,Premier League,Matchweek 12,Sat,Home,W,2,1,Tottenham,2,17,4,23.5,0.12,0.5,18.5,0,0,0,2.1,2.1,0.13,-0.1,-0.1,Match Report
27/11/2023,20:00,Premier League,Matchweek 13,Mon,Away,L,2,3,Fulham,1.4,2.9,40,"24,366",Max Kilman,3-5-2,4-2-3-1,Michael Salisbury,Match Report,,27/11/2023,20:00,Premier League,Matchweek 13,Mon,Away,L,2,3,Fulham,2,9,5,55.6,0.11,0.2,16.6,0,1,1,1.4,0.6,0.06,0.6,0.4,Match Report
02/12/2023,15:00,Premier League,Matchweek 14,Sat,Away,L,1,2,Arsenal,0.7,2.8,43,"60,262",Max Kilman,3-5-2,4-3-3,Peter Bankes,Match Report,,02/12/2023,15:00,Premier League,Matchweek 14,Sat,Away,L,1,2,Arsenal,1,6,3,50,0.17,0.33,10.8,0,0,0,0.7,0.7,0.12,0.3,0.3,Match Report
05/12/2023,19:30,Premier League,Matchweek 15,Tue,Home,W,1,0,Burnley,0.8,0.9,51,"30,439",Max Kilman,3-4-3,4-4-2,Jarred Gillett,Match Report,,05/12/2023,19:30,Premier League,Matchweek 15,Tue,Home,W,1,0,Burnley,1,7,4,57.1,0.14,0.25,15.8,1,0,0,0.8,0.8,0.12,0.2,0.2,Match Report
09/12/2023,15:00,Premier League,Matchweek 16,Sat,Home,D,1,1,Nott'ham Forest,1.2,1.3,68,"31,543",Max Kilman,3-4-3,3-5-2,Samuel Barrott,Match Report,,09/12/2023,15:00,Premier League,Matchweek 16,Sat,Home,D,1,1,Nott'ham Forest,1,10,4,40,0.1,0.25,15.2,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Match Report
17/12/2023,14:00,Premier League,Matchweek 17,Sun,Away,L,0,3,West Ham,0.7,1.1,55,"62,455",Max Kilman,3-4-3,4-2-3-1,Chris Kavanagh,Match Report,,17/12/2023,14:00,Premier League,Matchweek 17,Sun,Away,L,0,3,West Ham,0,14,3,21.4,0,0,20.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Match Report
24/12/2023,13:00,Premier League,Matchweek 18,Sun,Home,W,2,1,Chelsea,1.3,2,32,"31,641",Max Kilman,3-4-3,4-2-3-1,David Coote,Match Report,,24/12/2023,13:00,Premier League,Matchweek 18,Sun,Home,W,2,1,Chelsea,2,14,6,42.9,0.14,0.33,16.7,1,0,0,1.3,1.3,0.09,0.7,0.7,Match Report
27/12/2023,19:30,Premier League,Matchweek 19,Wed,Away,W,4,1,Brentford,2.4,2.2,40,"17,109",Max Kilman,3-4-3,4-3-3,Andy Madley,Match Report,,27/12/2023,19:30,Premier League,Matchweek 19,Wed,Away,W,4,1,Brentford,4,11,5,45.5,0.36,0.8,17.8,0,0,0,2.4,2.4,0.22,1.6,1.6,Match Report
30/12/2023,15:00,Premier League,Matchweek 20,Sat,Home,W,3,0,Everton,1.9,0.4,53,"31,639",Max Kilman,3-4-3,5-4-1,Thomas Bramall,Match Report,,30/12/2023,15:00,Premier League,Matchweek 20,Sat,Home,W,3,0,Everton,3,12,6,50,0.25,0.5,13.4,0,0,0,1.9,1.9,0.17,1.1,1.1,Match Report
05/01/2024,19:15,FA Cup,Third round proper,Fri,Away,D,1,1,Brentford,,,,"16,818",Max Kilman,3-4-3,3-5-2,Tony Harrington,Match Report,,05/01/2024,19:15,FA Cup,Third round proper,Fri,Away,D,1,1,Brentford,1,,,,,,,,0,0,,,,,,Match Report
16/01/2024,19:30,FA Cup,Third round proper,Tue,Home,W,3,2,Brentford,,,,"24,692",Max Kilman,3-4-3,3-5-2,Andy Madley,Match Report,Required Extra Time,16/01/2024,19:30,FA Cup,Third round proper,Tue,Home,W,3,2,Brentford,3,,,,,,,,1,1,,,,,,Match Report
22/01/2024,19:45,Premier League,Matchweek 21,Mon,Away,D,0,0,Brighton,1.1,1,28,"41,505",Max Kilman,3-4-3,4-3-3,Craig Pawson,Match Report,,22/01/2024,19:45,Premier League,Matchweek 21,Mon,Away,D,0,0,Brighton,0,8,3,37.5,0,0,18.6,0,0,0,1.1,1.1,0.15,-1.1,-1.1,Match Report
28/01/2024,11:45,FA Cup,Fourth round proper,Sun,Away,W,2,0,West Brom,,,49,"25,013",Max Kilman,3-4-3,4-1-4-1,Thomas Bramall,Match Report,,28/01/2024,11:45,FA Cup,Fourth round proper,Sun,Away,W,2,0,West Brom,2,8,4,50,0.25,0.5,,,0,0,,,,,,Match Report
01/02/2024,20:15,Premier League,Matchweek 22,Thu,Home,L,3,4,Manchester Utd,2.1,3.3,53,"31,641",Max Kilman,3-4-3,4-2-3-1,Jarred Gillett,Match Report,,01/02/2024,20:15,Premier League,Matchweek 22,Thu,Home,L,3,4,Manchester Utd,3,15,5,33.3,0.13,0.4,16.6,1,1,1,2.1,1.3,0.09,0.9,0.7,Match Report
04/02/2024,14:00,Premier League,Matchweek 23,Sun,Away,W,4,2,Chelsea,2,1.7,36,"39,628",Max Kilman,3-4-3,4-2-3-1,Tim Robinson,Match Report,,04/02/2024,14:00,Premier League,Matchweek 23,Sun,Away,W,4,2,Chelsea,3,13,6,46.2,0.15,0.33,16.6,2,1,1,2,1.2,0.09,1,0.8,Match Report
10/02/2024,15:00,Premier League,Matchweek 24,Sat,Home,L,0,2,Brentford,1,1.9,71,"30,731",Max Kilman,3-4-3,3-5-2,Simon Hooper,Match Report,,10/02/2024,15:00,Premier League,Matchweek 24,Sat,Home,L,0,2,Brentford,0,17,5,29.4,0,0,17.2,1,0,0,1,1,0.06,-1,-1,Match Report
17/02/2024,15:00,Premier League,Matchweek 25,Sat,Away,W,2,1,Tottenham,1.8,1.6,29,"61,532",José Sá,3-4-3,4-2-3-1,Anthony Taylor,Match Report,,17/02/2024,15:00,Premier League,Matchweek 25,Sat,Away,W,2,1,Tottenham,2,12,7,58.3,0.17,0.29,15.9,0,0,0,1.8,1.8,0.15,0.2,0.2,Match Report
25/02/2024,13:30,Premier League,Matchweek 26,Sun,Home,W,1,0,Sheffield Utd,1.3,0.6,63,"30,789",Max Kilman,3-4-3,3-5-2,Darren Bond,Match Report,,25/02/2024,13:30,Premier League,Matchweek 26,Sun,Home,W,1,0,Sheffield Utd,1,13,2,15.4,0.08,0.5,14.6,0,0,0,1.3,1.3,0.1,-0.3,-0.3,Match Report
28/02/2024,19:45,FA Cup,Fifth round proper,Wed,Home,W,1,0,Brighton,,,28,"23,822",Max Kilman,3-4-1-2,3-4-3,Andy Madley,Match Report,,28/02/2024,19:45,FA Cup,Fifth round proper,Wed,Home,W,1,0,Brighton,1,9,2,22.2,0.11,0.5,,,0,0,,,,,,Match Report
02/03/2024,15:00,Premier League,Matchweek 27,Sat,Away,L,0,3,Newcastle Utd,0.8,2.1,56,"52,206",Max Kilman,3-4-3,4-3-3,Tim Robinson,Match Report,,02/03/2024,15:00,Premier League,Matchweek 27,Sat,Away,L,0,3,Newcastle Utd,0,12,3,25,0,0,15.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Match Report
09/03/2024,15:00,Premier League,Matchweek 28,Sat,Home,W,2,1,Fulham,0.8,2.6,48,"30,860",Max Kilman,4-2-3-1,4-2-3-1,Tony Harrington,Match Report,,09/03/2024,15:00,Premier League,Matchweek 28,Sat,Home,W,2,1,Fulham,1,8,3,37.5,0.13,0.33,16.3,0,0,0,0.8,0.8,0.1,0.2,0.2,Match Report
16/03/2024,12:15,FA Cup,Quarter-finals,Sat,Home,L,2,3,Coventry City,,,58,"31,262",Max Kilman,3-4-3,4-2-3-1,Samuel Barrott,Match Report,,16/03/2024,12:15,FA Cup,Quarter-finals,Sat,Home,L,2,3,Coventry City,2,17,5,29.4,0.12,0.4,,,0,0,,,,,,Match Report
30/03/2024,17:30,Premier League,Matchweek 30,Sat,Away,L,0,2,Aston Villa,1.5,1,52,"42,640",Max Kilman,3-4-3,4-4-2,Paul Tierney,Match Report,,30/03/2024,17:30,Premier League,Matchweek 30,Sat,Away,L,0,2,Aston Villa,0,13,3,23.1,0,0,14.6,1,0,0,1.5,1.5,0.11,-1.5,-1.5,Match Report
02/04/2024,19:45,Premier League,Matchweek 31,Tue,Away,D,1,1,Burnley,0.9,1.3,49,"21,528",Max Kilman,4-4-1-1,4-4-2,Thomas Bramall,Match Report,,02/04/2024,19:45,Premier League,Matchweek 31,Tue,Away,D,1,1,Burnley,1,8,2,25,0.13,0.5,12.4,0,0,0,0.9,0.9,0.11,0.1,0.1,Match Report
06/04/2024,15:00,Premier League,Matchweek 32,Sat,Home,L,1,2,West Ham,1.5,1.2,58,"31,504",Max Kilman,3-4-3,4-2-3-1,Tony Harrington,Match Report,,06/04/2024,15:00,Premier League,Matchweek 32,Sat,Home,L,1,2,West Ham,1,13,6,46.2,0,0,25.4,1,1,1,1.5,0.7,0.05,-0.5,-0.7,Match Report
13/04/2024,15:00,Premier League,Matchweek 33,Sat,Away,D,2,2,Nott'ham Forest,1,1.9,54,"29,604",Max Kilman,3-4-1-2,4-2-3-1,Craig Pawson,Match Report,,13/04/2024,15:00,Premier League,Matchweek 33,Sat,Away,D,2,2,Nott'ham Forest,2,11,3,27.3,0.18,0.67,16.1,0,0,0,1,1,0.11,1,1,Match Report
20/04/2024,19:30,Premier League,Matchweek 34,Sat,Home,L,0,2,Arsenal,0.2,1.2,46,"31,621",Max Kilman,4-4-2,4-3-3,Paul Tierney,Match Report,,20/04/2024,19:30,Premier League,Matchweek 34,Sat,Home,L,0,2,Arsenal,0,5,3,60,0,0,20.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Match Report
24/04/2024,19:45,Premier League,Matchweek 29,Wed,Home,L,0,1,Bournemouth,0.5,1.9,63,"25,541",Max Kilman,4-1-4-1,4-2-3-1,Stuart Attwell,Match Report,,24/04/2024,19:45,Premier League,Matchweek 29,Wed,Home,L,0,1,Bournemouth,0,15,4,26.7,0,0,20.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Match Report
27/04/2024,15:00,Premier League,Matchweek 35,Sat,Home,W,2,1,Luton Town,1.2,0.6,58,"31,531",Max Kilman,3-5-1-1,3-4-3,David Coote,Match Report,,27/04/2024,15:00,Premier League,Matchweek 35,Sat,Home,W,2,1,Luton Town,2,13,5,38.5,0.15,0.4,18.8,0,0,0,1.2,1.2,0.09,0.8,0.8,Match Report
04/05/2024,17:30,Premier League,Matchweek 36,Sat,Away,L,1,5,Manchester City,0.3,3.7,42,"52,439",Max Kilman,3-5-2,4-2-3-1,Craig Pawson,Match Report,,04/05/2024,17:30,Premier League,Matchweek 36,Sat,Away,L,1,5,Manchester City,1,2,1,50,0.5,1,9,0,0,0,0.3,0.3,0.17,0.7,0.7,Match Report
11/05/2024,15:00,Premier League,Matchweek 37,Sat,Home,L,1,3,Crystal Palace,1.6,2.6,62,"31,424",Max Kilman,3-5-1-1,3-4-3,Thomas Bramall,Match Report,,11/05/2024,15:00,Premier League,Matchweek 37,Sat,Home,L,1,3,Crystal Palace,1,14,8,57.1,0.07,0.13,14.6,0,0,0,1.6,1.6,0.11,-0.6,-0.6,Match Report
19/05/2024,16:00,Premier League,Matchweek 38,Sun,Away,L,0,2,Liverpool,0.5,4.5,33,"60,059",Max Kilman,3-5-1-1,4-3-3,Chris Kavanagh,Match Report,,19/05/2024,16:00,Premier League,Matchweek 38,Sun,Away,L,0,2,Liverpool,0,4,2,50,0,0,19,1,0,0,0.5,0.5,0.12,-0.5,-0.5,Match Report
,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,63,485,176,36.3,0.11,0.31,16.7,12,5,5,,,0.11,63,58,
