Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
10/02/2024,12:30,Premier League,Matchweek 24,Sat,Away,L,0,2,Manchester City,0.3,1.6,28,"52,187",James Tarkowski,4-2-3-1,4-1-4-1,John Brooks,Match Report,,10/02/2024,12:30,Premier League,Matchweek 24,Sat,Away,L,0,2,Manchester City,0,5,1,20,0,0,22.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Match Report
19/02/2024,20:00,Premier League,Matchweek 25,Mon,Home,D,1,1,Crystal Palace,1.7,0.7,61,"38,164",James Tarkowski,4-4-1-1,3-4-3,Paul Tierney,Match Report,,19/02/2024,20:00,Premier League,Matchweek 25,Mon,Home,D,1,1,Crystal Palace,1,19,4,21.1,0.05,0.25,16.4,1,0,0,1.7,1.7,0.09,-0.7,-0.7,Match Report
24/02/2024,15:00,Premier League,Matchweek 26,Sat,Away,D,1,1,Brighton,0.3,1.4,36,"41,646",James Tarkowski,4-4-1-1,4-2-3-1,Tony Harrington,Match Report,,24/02/2024,15:00,Premier League,Matchweek 26,Sat,Away,D,1,1,Brighton,1,6,2,33.3,0.17,0.5,16,0,0,0,0.3,0.3,0.05,0.7,0.7,Match Report
02/03/2024,15:00,Premier League,Matchweek 27,Sat,Home,L,1,3,West Ham,2.7,1.9,55,"39,262",James Tarkowski,4-4-1-1,4-2-3-1,Craig Pawson,Match Report,,02/03/2024,15:00,Premier League,Matchweek 27,Sat,Home,L,1,3,West Ham,1,21,9,42.9,0.05,0.11,21.8,0,0,1,2.7,1.9,0.09,-1.7,-0.9,Match Report
09/03/2024,12:30,Premier League,Matchweek 28,Sat,Away,L,0,2,Manchester Utd,1.6,2.7,49,"73,601",James Tarkowski,4-4-1-1,4-2-4-0,Simon Hooper,Match Report,,09/03/2024,12:30,Premier League,Matchweek 28,Sat,Away,L,0,2,Manchester Utd,0,23,6,26.1,0,0,16.9,1,0,0,1.6,1.6,0.07,-1.6,-1.6,Match Report
30/03/2024,15:00,Premier League,Matchweek 30,Sat,Away,L,1,2,Bournemouth,1,1.3,52,"11,207",Séamus Coleman,4-4-1-1,4-2-3-1,Samuel Barrott,Match Report,,30/03/2024,15:00,Premier League,Matchweek 30,Sat,Away,L,1,2,Bournemouth,1,7,3,42.9,0.14,0.33,16,0,0,0,1,1,0.14,0,0,Match Report
02/04/2024,19:30,Premier League,Matchweek 31,Tue,Away,D,1,1,Newcastle Utd,1.4,2.4,43,"52,135",James Tarkowski,4-4-1-1,4-3-3,Tony Harrington,Match Report,,02/04/2024,19:30,Premier League,Matchweek 31,Tue,Away,D,1,1,Newcastle Utd,1,9,2,22.2,0,0,17.4,0,1,1,1.4,0.7,0.07,-0.4,-0.7,Match Report
06/04/2024,15:00,Premier League,Matchweek 32,Sat,Home,W,1,0,Burnley,0.9,0.5,38,"39,125",Séamus Coleman,4-4-1-1,4-4-2,Michael Oliver,Match Report,,06/04/2024,15:00,Premier League,Matchweek 32,Sat,Home,W,1,0,Burnley,1,12,3,25,0.08,0.33,20,1,0,0,0.9,0.9,0.08,0.1,0.1,Match Report
15/04/2024,20:00,Premier League,Matchweek 33,Mon,Away,L,0,6,Chelsea,1.5,3.1,42,"39,392",Séamus Coleman,4-4-1-1,4-2-3-1,Paul Tierney,Match Report,,15/04/2024,20:00,Premier League,Matchweek 33,Mon,Away,L,0,6,Chelsea,0,10,2,20,0,0,13.7,0,0,0,1.5,1.5,0.15,-1.5,-1.5,Match Report
21/04/2024,13:30,Premier League,Matchweek 34,Sun,Home,W,2,0,Nott'ham Forest,0.3,0.9,41,"39,239",James Tarkowski,4-1-4-1,4-2-3-1,Anthony Taylor,Match Report,,21/04/2024,13:30,Premier League,Matchweek 34,Sun,Home,W,2,0,Nott'ham Forest,2,7,4,57.1,0.29,0.5,18.7,0,0,0,0.3,0.3,0.05,1.7,1.7,Match Report
24/04/2024,20:00,Premier League,Matchweek 29,Wed,Home,W,2,0,Liverpool,1.2,2.1,25,"38,222",James Tarkowski,4-4-1-1,4-3-3,Andy Madley,Match Report,,24/04/2024,20:00,Premier League,Matchweek 29,Wed,Home,W,2,0,Liverpool,2,16,6,37.5,0.13,0.33,14.9,0,0,0,1.2,1.2,0.08,0.8,0.8,Match Report
27/04/2024,17:30,Premier League,Matchweek 35,Sat,Home,W,1,0,Brentford,0.8,0.9,48,"39,098",James Tarkowski,4-4-1-1,4-3-3,Darren England,Match Report,,27/04/2024,17:30,Premier League,Matchweek 35,Sat,Home,W,1,0,Brentford,1,18,1,5.6,0.06,1,19.1,1,0,0,0.8,0.8,0.05,0.2,0.2,Match Report
03/05/2024,20:00,Premier League,Matchweek 36,Fri,Away,D,1,1,Luton Town,1.4,0.8,49,"11,873",James Tarkowski,4-4-1-1,3-4-3,Tim Robinson,Match Report,,03/05/2024,20:00,Premier League,Matchweek 36,Fri,Away,D,1,1,Luton Town,1,9,2,22.2,0,0,18.7,0,1,1,1.4,0.6,0.07,-0.4,-0.6,Match Report
11/05/2024,15:00,Premier League,Matchweek 37,Sat,Home,W,1,0,Sheffield Utd,2.3,0.6,58,"39,221",Séamus Coleman,4-4-1-1,3-5-2,Stuart Attwell,Match Report,,11/05/2024,15:00,Premier League,Matchweek 37,Sat,Home,W,1,0,Sheffield Utd,1,15,6,40,0.07,0.17,17.1,0,0,0,2.3,2.3,0.16,-1.3,-1.3,Match Report
19/05/2024,16:00,Premier League,Matchweek 38,Sun,Away,L,1,2,Arsenal,0.6,2.9,32,"60,312",Séamus Coleman,4-4-1-1,4-3-3,Michael Oliver,Match Report,,19/05/2024,16:00,Premier League,Matchweek 38,Sun,Away,L,1,2,Arsenal,1,5,2,40,0.2,0.5,20.3,2,0,0,0.6,0.6,0.13,0.4,0.4,Match Report
,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,50,593,178,30,0.08,0.27,16.7,14,2,3,,,0.11,50,48,
