Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
23/01/2024,20:00,EFL Cup,Semi-finals,Tue,Home,W,6,1,Middlesbrough,,,62,"37,754",Ben Chilwell,4-2-3-1,4-2-3-1,John Brooks,Match Report,Leg 2 of 2; Chelsea won,23/01/2024,20:00,EFL Cup,Semi-finals,Tue,Home,W,6,1,Middlesbrough,5,13,6,46.2,0.38,0.83,,,0,0,,,,,,Match Report
26/01/2024,19:45,FA Cup,Fourth round proper,Fri,Home,D,0,0,Aston Villa,,,57,"39,325",Conor Gallagher,4-2-3-1,4-4-2,Robert Jones,Match Report,,26/01/2024,19:45,FA Cup,Fourth round proper,Fri,Home,D,0,0,Aston Villa,0,10,4,40,0,0,,,0,0,,,,,,Match Report
31/01/2024,20:15,Premier League,Matchweek 22,Wed,Away,L,1,4,Liverpool,0.6,2.9,50,"57,524",Ben Chilwell,4-2-3-1,4-3-3,Paul Tierney,Match Report,,31/01/2024,20:15,Premier League,Matchweek 22,Wed,Away,L,1,4,Liverpool,1,4,3,75,0.25,0.33,18.8,0,0,0,0.6,0.6,0.15,0.4,0.4,Match Report
04/02/2024,14:00,Premier League,Matchweek 23,Sun,Home,L,2,4,Wolves,1.7,2,64,"39,628",Ben Chilwell,4-2-3-1,3-4-3,Tim Robinson,Match Report,,04/02/2024,14:00,Premier League,Matchweek 23,Sun,Home,L,2,4,Wolves,2,15,4,26.7,0.13,0.5,14.5,0,0,0,1.7,1.7,0.12,0.3,0.3,Match Report
07/02/2024,20:00,FA Cup,Fourth round proper,Wed,Away,W,3,1,Aston Villa,,,51,"40,013",Ben Chilwell,4-2-3-1,4-2-3-1,Thomas Bramall,Match Report,,07/02/2024,20:00,FA Cup,Fourth round proper,Wed,Away,W,3,1,Aston Villa,3,15,8,53.3,0.2,0.38,,,0,0,,,,,,Match Report
12/02/2024,20:00,Premier League,Matchweek 24,Mon,Away,W,3,1,Crystal Palace,1.4,0.6,77,"25,110",Ben Chilwell,4-2-3-1,4-1-4-1,Michael Oliver,Match Report,,12/02/2024,20:00,Premier League,Matchweek 24,Mon,Away,W,3,1,Crystal Palace,3,14,5,35.7,0.21,0.6,15.3,0,0,0,1.4,1.4,0.1,1.6,1.6,Match Report
17/02/2024,17:30,Premier League,Matchweek 25,Sat,Away,D,1,1,Manchester City,1.4,2.6,30,"52,178",Ben Chilwell,4-2-3-1,4-1-4-1,Andy Madley,Match Report,,17/02/2024,17:30,Premier League,Matchweek 25,Sat,Away,D,1,1,Manchester City,1,9,6,66.7,0.11,0.17,12.8,0,0,0,1.4,1.4,0.16,-0.4,-0.4,Match Report
25/02/2024,15:00,EFL Cup,Final,Sun,Home,L,0,1,Liverpool,,,46,"88,868",Ben Chilwell,4-2-3-1,4-3-3,Chris Kavanagh,Match Report,Required Extra Time,25/02/2024,15:00,EFL Cup,Final,Sun,Home,L,0,1,Liverpool,0,19,9,47.4,0,0,,,0,0,,,,,,Match Report
28/02/2024,19:30,FA Cup,Fifth round proper,Wed,Home,W,3,2,Leeds United,,,51,"37,892",Enzo Fernández,4-2-3-1,4-2-3-1,David Coote,Match Report,,28/02/2024,19:30,FA Cup,Fifth round proper,Wed,Home,W,3,2,Leeds United,3,10,5,50,0.3,0.6,,,0,0,,,,,,Match Report
02/03/2024,15:00,Premier League,Matchweek 27,Sat,Away,D,2,2,Brentford,1.8,1.8,67,"17,140",Ben Chilwell,3-5-2,3-5-2,Jarred Gillett,Match Report,,02/03/2024,15:00,Premier League,Matchweek 27,Sat,Away,D,2,2,Brentford,2,17,5,29.4,0.12,0.4,19.5,0,0,0,1.8,1.8,0.11,0.2,0.2,Match Report
11/03/2024,20:00,Premier League,Matchweek 28,Mon,Home,W,3,2,Newcastle Utd,1.6,0.7,44,"37,753",Conor Gallagher,4-2-3-1,4-3-3,John Brooks,Match Report,,11/03/2024,20:00,Premier League,Matchweek 28,Mon,Home,W,3,2,Newcastle Utd,3,12,7,58.3,0.25,0.43,19.7,0,0,0,1.6,1.6,0.13,1.4,1.4,Match Report
17/03/2024,12:45,FA Cup,Quarter-finals,Sun,Home,W,4,2,Leicester City,,,60,"39,589",Conor Gallagher,4-2-3-1,4-3-3,Andy Madley,Match Report,,17/03/2024,12:45,FA Cup,Quarter-finals,Sun,Home,W,4,2,Leicester City,4,26,8,30.8,0.15,0.5,,,0,1,,,,,,Match Report
30/03/2024,15:00,Premier League,Matchweek 30,Sat,Home,D,2,2,Burnley,4.2,1.6,69,"39,535",Conor Gallagher,4-2-3-1,4-4-2,Darren England,Match Report,,30/03/2024,15:00,Premier League,Matchweek 30,Sat,Home,D,2,2,Burnley,2,32,12,37.5,0.03,0.08,17.8,0,1,1,4.2,3.4,0.11,-2.2,-2.4,Match Report
04/04/2024,20:15,Premier League,Matchweek 31,Thu,Home,W,4,3,Manchester Utd,3,1.5,57,"39,694",Conor Gallagher,4-2-3-1,4-2-3-1,Jarred Gillett,Match Report,,04/04/2024,20:15,Premier League,Matchweek 31,Thu,Home,W,4,3,Manchester Utd,4,26,8,30.8,0.08,0.25,19,1,2,2,3,1.4,0.06,1,0.6,Match Report
07/04/2024,17:30,Premier League,Matchweek 32,Sun,Away,D,2,2,Sheffield Utd,0.3,1.4,68,"28,638",Conor Gallagher,4-2-3-1,3-5-2,Robert Jones,Match Report,,07/04/2024,17:30,Premier League,Matchweek 32,Sun,Away,D,2,2,Sheffield Utd,2,6,3,50,0.33,0.67,18.5,0,0,0,0.3,0.3,0.06,1.7,1.7,Match Report
15/04/2024,20:00,Premier League,Matchweek 33,Mon,Home,W,6,0,Everton,3.1,1.5,58,"39,392",Conor Gallagher,4-2-3-1,4-4-1-1,Paul Tierney,Match Report,,15/04/2024,20:00,Premier League,Matchweek 33,Mon,Home,W,6,0,Everton,6,13,9,69.2,0.38,0.56,18.8,0,1,1,3.1,2.3,0.2,2.9,2.7,Match Report
20/04/2024,17:15,FA Cup,Semi-finals,Sat,Neutral,L,0,1,Manchester City,,,38,"80,902",Conor Gallagher,4-2-3-1,3-2-4-1,Michael Oliver,Match Report,,20/04/2024,17:15,FA Cup,Semi-finals,Sat,Neutral,L,0,1,Manchester City,0,10,5,50,0,0,,,0,0,,,,,,Match Report
23/04/2024,20:00,Premier League,Matchweek 29,Tue,Away,L,0,5,Arsenal,1.6,3.3,55,"60,238",Conor Gallagher,4-2-3-1,4-3-3,Simon Hooper,Match Report,,23/04/2024,20:00,Premier League,Matchweek 29,Tue,Away,L,0,5,Arsenal,0,7,1,14.3,0,0,13,1,0,0,1.6,1.6,0.24,-1.6,-1.6,Match Report
27/04/2024,20:00,Premier League,Matchweek 35,Sat,Away,D,2,2,Aston Villa,1.6,1.1,71,"42,354",Conor Gallagher,4-2-3-1,4-4-1-1,Craig Pawson,Match Report,,27/04/2024,20:00,Premier League,Matchweek 35,Sat,Away,D,2,2,Aston Villa,2,21,5,23.8,0.1,0.4,21.7,1,0,0,1.6,1.6,0.07,0.4,0.4,Match Report
02/05/2024,19:30,Premier League,Matchweek 26,Thu,Home,W,2,0,Tottenham,2.2,1.6,37,"39,086",Conor Gallagher,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,02/05/2024,19:30,Premier League,Matchweek 26,Thu,Home,W,2,0,Tottenham,2,16,4,25,0.13,0.5,16.1,2,0,0,2.2,2.2,0.16,-0.2,-0.2,Match Report
05/05/2024,14:00,Premier League,Matchweek 36,Sun,Home,W,5,0,West Ham,4.1,0.9,69,"39,295",Conor Gallagher,4-2-3-1,4-2-3-1,Andy Madley,Match Report,,05/05/2024,14:00,Premier League,Matchweek 36,Sun,Home,W,5,0,West Ham,5,25,14,56,0.2,0.36,15.7,1,0,0,4.1,4.1,0.17,0.9,0.9,Match Report
11/05/2024,17:30,Premier League,Matchweek 37,Sat,Away,W,3,2,Nott'ham Forest,1.6,1.5,67,"29,708",Conor Gallagher,4-2-3-1,5-4-1,Tony Harrington,Match Report,,11/05/2024,17:30,Premier League,Matchweek 37,Sat,Away,W,3,2,Nott'ham Forest,3,12,5,41.7,0.25,0.6,12,1,0,0,1.6,1.6,0.13,1.4,1.4,Match Report
15/05/2024,19:45,Premier League,Matchweek 34,Wed,Away,W,2,1,Brighton,1.5,1.3,45,"31,555",Conor Gallagher,4-2-3-1,4-2-3-1,Michael Salisbury,Match Report,,15/05/2024,19:45,Premier League,Matchweek 34,Wed,Away,W,2,1,Brighton,2,14,6,42.9,0.14,0.33,20.3,2,0,0,1.5,1.5,0.11,0.5,0.5,Match Report
19/05/2024,16:00,Premier League,Matchweek 38,Sun,Home,W,2,1,Bournemouth,1.1,2.2,61,"39,724",Conor Gallagher,4-2-3-1,4-2-3-1,Anthony Taylor,Match Report,,19/05/2024,16:00,Premier League,Matchweek 38,Sun,Home,W,2,1,Bournemouth,2,16,6,37.5,0.13,0.33,18.2,0,0,0,1.1,1.1,0.07,0.9,0.9,Match Report
,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,101,751,280,37.3,0.12,0.32,17.3,22,12,14,,,0.12,101,89,
